HR,CI_lower,CI_upper,p_value,n,events,vacc_n,vacc_events,age_min,age_max,landmark,max_fu_years,outcome
0.5571244709980903,0.19377111553103865,1.6018263368834424,0.2776474545263943,1008,29,221,4,24,54,180,4,recurrence
0.6244775992762397,0.24095014892980715,1.6184769909041283,0.33252279932789097,1008,33,221,5,24,54,180,5,recurrence
0.6845967788717248,0.26257405333828904,1.7849164595015163,0.4383313779115431,972,31,215,5,24,54,365,All,recurrence
4.4210170258050524e-11,0.0,inf,0.9998048815089284,972,8,215,0,24,54,365,1,recurrence
0.3327692886480802,0.042550621450291023,2.6024390641794475,0.2943877274029775,972,11,215,1,24,54,365,1.5,recurrence
1.0141294368073144,0.27871458443104513,3.6900060924280935,0.9830132341945782,972,13,215,3,24,54,365,2,recurrence
0.7416341361595578,0.21292240427426418,2.583200174692064,0.6387465344839662,972,17,215,3,24,54,365,2.5,recurrence
0.6115673366340278,0.17903780052127988,2.089025927199012,0.4327041125807456,972,20,215,3,24,54,365,3,recurrence
0.697220885059595,0.23803558370807024,2.0422029134915594,0.5106941520477544,972,24,215,4,24,54,365,4,recurrence
0.7668172655268012,0.29116852456189685,2.0194789927748573,0.5909885413955057,972,28,215,5,24,54,365,5,recurrence
1.0158211470545557,0.376470987356951,2.7409618203190895,0.9752729595973471,882,23,197,5,24,54,730,All,recurrence
5.133010224790964,0.8544601932494214,30.83560144283694,0.07376585446902612,882,5,197,3,24,54,730,1,recurrence
1.7857753859395633,0.44585440448357105,7.152545084132067,0.4127641340155901,882,9,197,3,24,54,730,1.5,recurrence
1.185418501310391,0.3203058948195882,4.387109466219658,0.7988993630147561,882,12,197,3,24,54,730,2,recurrence
1.0646486029315372,0.2924179533274036,3.8762211239984468,0.9243005160555844,882,13,197,3,24,54,730,2.5,recurrence
1.1890996638597089,0.3827503690682594,3.6942041729007675,0.7645846954765291,882,16,197,4,24,54,730,3,recurrence
1.2057441792850192,0.437383836870754,3.3238974633379184,0.7176268093547074,882,20,197,5,24,54,730,4,recurrence
1.1313849006638708,0.41366765156771906,3.094348297719505,0.8099644011900211,882,21,197,5,24,54,730,5,recurrence
0.6437434715244852,0.3284167884655043,1.2618284804095006,0.1995903921873856,1054,66,227,10,24,56,0,All,recurrence
0.5994926614488618,0.23259190031934338,1.5451589270202588,0.28949550277441594,1054,35,227,5,24,56,0,1,recurrence
0.5609204558480969,0.21854980210968555,1.4396341463211657,0.2292558751335243,1054,37,227,5,24,56,0,1.5,recurrence
0.47033177802972065,0.18511516534215303,1.1949965364303177,0.1128416980735754,1054,43,227,5,24,56,0,2,recurrence
0.5348799712911733,0.22676361555470653,1.2616511823936134,0.15296287938097114,1054,46,227,6,24,56,0,2.5,recurrence
0.7137434320069989,0.33407312078535206,1.524904744013952,0.3839392965820009,1054,48,227,8,24,56,0,3,recurrence
0.6090903115572013,0.2878005309939522,1.2890560220705238,0.19491294080060362,1054,55,227,8,24,56,0,4,recurrence
0.6451320722810575,0.3172392202489427,1.311929181893262,0.2261644548661803,1054,59,227,9,24,56,0,5,recurrence
0.7565252741294094,0.3528432291542292,1.6220532041055833,0.47336331332554193,1030,46,224,8,24,56,90,All,recurrence
0.822609150294039,0.2344043713219142,2.886831036176237,0.7604692710574885,1030,16,224,3,24,56,90,1,recurrence
0.5905416299666986,0.17394147351781122,2.004923895783917,0.39833916235302425,1030,21,224,3,24,56,90,1.5,recurrence
0.7057724495780169,0.24121452243026578,2.0650280321631858,0.5246715426090618,1030,24,224,4,24,56,90,2,recurrence
0.8007695878307456,0.30320956998555376,2.1148142943679953,0.6538544739806563,1030,27,224,5,24,56,90,2.5,recurrence
0.883889890905495,0.3612620983108983,2.162588721312753,0.7868748991316904,1030,30,224,6,24,56,90,3,recurrence
0.7100899475782955,0.2955073662648706,1.7063118934226316,0.444027855782269,1030,36,224,6,24,56,90,4,recurrence
0.7556110385063834,0.3341894274655574,1.7084563262299461,0.5007898589314913,1030,40,224,7,24,56,90,5,recurrence
0.6583868889833611,0.2757731520442288,1.5718473403664317,0.3465075596020333,1021,39,222,6,24,56,180,All,recurrence
0.396249777654132,0.05019947312635263,3.1277994869735646,0.3798362223650298,1021,10,222,1,24,56,180,1,recurrence
0.23553191733592774,0.031110121445608423,1.7831908557775598,0.16152177606088525,1021,16,222,1,24,56,180,1.5,recurrence
0.41403667079728645,0.09564874337491176,1.7922490010450567,0.23818796762420447,1021,19,222,2,24,56,180,2,recurrence
0.8307492819888769,0.27949954920593717,2.4692146069134853,0.7386552479282003,1021,21,222,4,24,56,180,2.5,recurrence
0.677505865899388,0.23253132574619984,1.9739886523034673,0.47548518694835484,1021,25,222,4,24,56,180,3,recurrence
0.5702902535971086,0.19843668989566926,1.6389659267086591,0.2970861211970449,1021,29,222,4,24,56,180,4,recurrence
0.6392697127030453,0.2467757040517646,1.6560210704280305,0.3568805383269338,1021,33,222,5,24,56,180,5,recurrence
0.6984205405046455,0.26803365174159316,1.8198880932647694,0.462597492854381,984,31,216,5,24,56,365,All,recurrence
2.771778888038937e-12,0.0,inf,0.999946372753671,984,8,216,0,24,56,365,1,recurrence
0.3456925654991889,0.0442418979301387,2.701135245827741,0.31121848470937874,984,11,216,1,24,56,365,1.5,recurrence
1.0461765739795714,0.2878191385801274,3.802684662816244,0.945341409018432,984,13,216,3,24,56,365,2,recurrence
0.7589999416208147,0.218050986076301,2.6419550846645397,0.6647772022552463,984,17,216,3,24,56,365,2.5,recurrence
0.6265426173627496,0.18354352334913582,2.138760574106703,0.4554397638906732,984,20,216,3,24,56,365,3,recurrence
0.7138223689656616,0.24386940151776312,2.0894067532233427,0.5384030889405925,984,24,216,4,24,56,365,4,recurrence
0.7828393591749291,0.297442575690244,2.060355552164197,0.6199818456894659,984,28,216,5,24,56,365,5,recurrence
1.032207741743164,0.38282127930182996,2.783159870469169,0.950053099784884,892,23,198,5,24,56,730,All,recurrence
5.2680967528350635,0.8788755484956061,31.577671542616685,0.06895909530848976,892,5,198,3,24,56,730,1,recurrence
1.8139009962184336,0.4532908255752012,7.258555961081049,0.39997446693675653,892,9,198,3,24,56,730,1.5,recurrence
1.2077740590514636,0.3266708143249898,4.465407112453079,0.777199461822605,892,12,198,3,24,56,730,2,recurrence
1.0860077701760327,0.2985899087619366,3.949942185832727,0.9003289768405984,892,13,198,3,24,56,730,2.5,recurrence
1.2119122166882057,0.39046436252303496,3.761498774094843,0.7394347919232209,892,16,198,4,24,56,730,3,recurrence
1.2255199185574697,0.4449161584586711,3.3756900985213836,0.6940319002605563,892,20,198,5,24,56,730,4,recurrence
1.1499296271305126,0.4207844808721125,3.142554460686997,0.785344953443984,892,21,198,5,24,56,730,5,recurrence
0.7189118850306584,0.3766418997752112,1.372216683132688,0.317019851419856,1064,67,228,11,24,58,0,All,recurrence
0.608363653777736,0.23603827368891622,1.5679928913798709,0.30355403671417813,1064,35,228,5,24,58,0,1,recurrence
0.5699785657888887,0.22208378214901583,1.4628513721941683,0.24240671255669755,1064,37,228,5,24,58,0,1.5,recurrence
0.47755574157254366,0.18796263927857546,1.2133234944147595,0.12029249631301954,1064,43,228,5,24,58,0,2,recurrence
0.5436955922419741,0.2305099494705115,1.2823953920529876,0.16396193648323698,1064,46,228,6,24,58,0,2.5,recurrence
0.7250679594955628,0.3393896802334054,1.5490263154893458,0.4064989078045911,1064,48,228,8,24,58,0,3,recurrence
0.6181160963806667,0.2920839500059447,1.3080743005464606,0.2084525854571142,1064,55,228,8,24,58,0,4,recurrence
0.7278571092781284,0.3691203115829345,1.4352392835138863,0.35916699811189734,1064,60,228,10,24,58,0,5,recurrence
0.8652358740713014,0.4183480784342839,1.7894981628259776,0.6962235028574727,1040,47,225,9,24,58,90,All,recurrence
0.8415641599621578,0.23979768821239658,2.953448970306628,0.7877054782492352,1040,16,225,3,24,58,90,1,recurrence
0.6028949788158843,0.1775817889077988,2.0468447677938815,0.41713586095619015,1040,21,225,3,24,58,90,1.5,recurrence
0.7205761945397074,0.2462832777902978,2.1082635280639472,0.5496497912976857,1040,24,225,4,24,58,90,2,recurrence
0.8176598805530338,0.30962879079207917,2.1592555348477136,0.6845081082591266,1040,27,225,5,24,58,90,2.5,recurrence
0.9001299079567422,0.3679363390575418,2.2021033673205626,0.8176931038107924,1040,30,225,6,24,58,90,3,recurrence
0.7223318815855656,0.3006418479695169,1.7354980708069854,0.4670389915858537,1040,36,225,6,24,58,90,4,recurrence
0.8793806219147153,0.40616539106954813,1.903929520343344,0.7443143514676596,1040,41,225,8,24,58,90,5,recurrence
0.7780877946122274,0.3441518632664909,1.759167044392021,0.5465950385062539,1031,40,223,7,24,58,180,All,recurrence
0.4020964318548448,0.0509390791648889,3.174017731789724,0.38742652630511,1031,10,223,1,24,58,180,1,recurrence
0.23867873067806303,0.0315262606884616,1.8069867860650242,0.16540146754532326,1031,16,223,1,24,58,180,1.5,recurrence
0.4207715094849854,0.0972113932474471,1.821274824686485,0.24686401358260457,1031,19,223,2,24,58,180,2,recurrence
0.8431333293804848,0.28369465105169933,2.50577093532396,0.7588136264217938,1031,21,223,4,24,58,180,2.5,recurrence
0.6858635949564342,0.2354228814532574,1.9981442244812648,0.48945572911689206,1031,25,223,4,24,58,180,3,recurrence
0.5780859281887856,0.2011762185701121,1.6611473401038366,0.3088566528082083,1031,29,223,4,24,58,180,4,recurrence
0.7783232937223131,0.3222447661083716,1.8798975600647077,0.5775100533184737,1031,34,223,6,24,58,180,5,recurrence
0.8487932884390171,0.3492636938091143,2.0627682157335063,0.7174616139506186,993,32,217,6,24,58,365,All,recurrence
9.122734741886643e-14,0.0,inf,0.9999891207668301,993,8,217,0,24,58,365,1,recurrence
0.3535955389939738,0.04526239397503173,2.762333014586226,0.3215803682705707,993,11,217,1,24,58,365,1.5,recurrence
1.0660060638396056,0.2933594167679398,3.873640535090535,0.9226497556386903,993,13,217,3,24,58,365,2,recurrence
0.7694223562188672,0.22109273694612266,2.677658119514159,0.6803640865124954,993,17,217,3,24,58,365,2.5,recurrence
0.6358702430321337,0.18632141590696438,2.1700724203150044,0.4697233357482953,993,20,217,3,24,58,365,3,recurrence
0.904751311737796,0.33950297966984394,2.411097943491692,0.8413600606923824,993,25,217,5,24,58,365,4,recurrence
0.9528936255680156,0.38790688113312477,2.3407841051846185,0.9161935461246629,993,29,217,6,24,58,365,5,recurrence
1.247716594737578,0.49499377926059684,3.145083364702122,0.638934057291513,901,24,199,6,24,58,730,All,recurrence
5.368396693909737,0.896548435289025,32.145149027994506,0.06570837148843219,901,5,199,3,24,58,730,1,recurrence
1.8320492772730474,0.4580194223911823,7.32808346168796,0.39199848831526696,901,9,199,3,24,58,730,1.5,recurrence
1.2229168460867916,0.3309271070963704,4.519199486451705,0.7628356796378717,901,12,199,3,24,58,730,2,recurrence
1.1008017468302391,0.30281180990131323,4.001708144142137,0.884045949444313,901,13,199,3,24,58,730,2.5,recurrence
1.5268402546847064,0.5376390163438161,4.336071401921561,0.42679354529838087,901,17,199,5,24,58,730,3,recurrence
1.483865312455615,0.5754197444007297,3.8265219206235632,0.41419039552733905,901,21,199,6,24,58,730,4,recurrence
1.393162544111771,0.544844364350471,3.562305130254587,0.4887913061502366,901,22,199,6,24,58,730,5,recurrence
0.7189118850306584,0.3766418997752112,1.372216683132688,0.317019851419856,1064,67,228,11,24,60,0,All,recurrence
0.608363653777736,0.23603827368891622,1.5679928913798709,0.30355403671417813,1064,35,228,5,24,60,0,1,recurrence
0.5699785657888887,0.22208378214901583,1.4628513721941683,0.24240671255669755,1064,37,228,5,24,60,0,1.5,recurrence
0.47755574157254366,0.18796263927857546,1.2133234944147595,0.12029249631301954,1064,43,228,5,24,60,0,2,recurrence
0.5436955922419741,0.2305099494705115,1.2823953920529876,0.16396193648323698,1064,46,228,6,24,60,0,2.5,recurrence
0.7250679594955628,0.3393896802334054,1.5490263154893458,0.4064989078045911,1064,48,228,8,24,60,0,3,recurrence
0.6181160963806667,0.2920839500059447,1.3080743005464606,0.2084525854571142,1064,55,228,8,24,60,0,4,recurrence
0.7278571092781284,0.3691203115829345,1.4352392835138863,0.35916699811189734,1064,60,228,10,24,60,0,5,recurrence
0.8652358740713014,0.4183480784342839,1.7894981628259776,0.6962235028574727,1040,47,225,9,24,60,90,All,recurrence
0.8415641599621578,0.23979768821239658,2.953448970306628,0.7877054782492352,1040,16,225,3,24,60,90,1,recurrence
0.6028949788158843,0.1775817889077988,2.0468447677938815,0.41713586095619015,1040,21,225,3,24,60,90,1.5,recurrence
0.7205761945397074,0.2462832777902978,2.1082635280639472,0.5496497912976857,1040,24,225,4,24,60,90,2,recurrence
0.8176598805530338,0.30962879079207917,2.1592555348477136,0.6845081082591266,1040,27,225,5,24,60,90,2.5,recurrence
0.9001299079567422,0.3679363390575418,2.2021033673205626,0.8176931038107924,1040,30,225,6,24,60,90,3,recurrence
0.7223318815855656,0.3006418479695169,1.7354980708069854,0.4670389915858537,1040,36,225,6,24,60,90,4,recurrence
0.8793806219147153,0.40616539106954813,1.903929520343344,0.7443143514676596,1040,41,225,8,24,60,90,5,recurrence
0.7780877946122274,0.3441518632664909,1.759167044392021,0.5465950385062539,1031,40,223,7,24,60,180,All,recurrence
0.4020964318548448,0.0509390791648889,3.174017731789724,0.38742652630511,1031,10,223,1,24,60,180,1,recurrence
0.23867873067806303,0.0315262606884616,1.8069867860650242,0.16540146754532326,1031,16,223,1,24,60,180,1.5,recurrence
0.4207715094849854,0.0972113932474471,1.821274824686485,0.24686401358260457,1031,19,223,2,24,60,180,2,recurrence
0.8431333293804848,0.28369465105169933,2.50577093532396,0.7588136264217938,1031,21,223,4,24,60,180,2.5,recurrence
0.6858635949564342,0.2354228814532574,1.9981442244812648,0.48945572911689206,1031,25,223,4,24,60,180,3,recurrence
0.5780859281887856,0.2011762185701121,1.6611473401038366,0.3088566528082083,1031,29,223,4,24,60,180,4,recurrence
0.7783232937223131,0.3222447661083716,1.8798975600647077,0.5775100533184737,1031,34,223,6,24,60,180,5,recurrence
0.8487932884390171,0.3492636938091143,2.0627682157335063,0.7174616139506186,993,32,217,6,24,60,365,All,recurrence
9.122734741886643e-14,0.0,inf,0.9999891207668301,993,8,217,0,24,60,365,1,recurrence
0.3535955389939738,0.04526239397503173,2.762333014586226,0.3215803682705707,993,11,217,1,24,60,365,1.5,recurrence
1.0660060638396056,0.2933594167679398,3.873640535090535,0.9226497556386903,993,13,217,3,24,60,365,2,recurrence
0.7694223562188672,0.22109273694612266,2.677658119514159,0.6803640865124954,993,17,217,3,24,60,365,2.5,recurrence
0.6358702430321337,0.18632141590696438,2.1700724203150044,0.4697233357482953,993,20,217,3,24,60,365,3,recurrence
0.904751311737796,0.33950297966984394,2.411097943491692,0.8413600606923824,993,25,217,5,24,60,365,4,recurrence
0.9528936255680156,0.38790688113312477,2.3407841051846185,0.9161935461246629,993,29,217,6,24,60,365,5,recurrence
1.247716594737578,0.49499377926059684,3.145083364702122,0.638934057291513,901,24,199,6,24,60,730,All,recurrence
5.368396693909737,0.896548435289025,32.145149027994506,0.06570837148843219,901,5,199,3,24,60,730,1,recurrence
1.8320492772730474,0.4580194223911823,7.32808346168796,0.39199848831526696,901,9,199,3,24,60,730,1.5,recurrence
1.2229168460867916,0.3309271070963704,4.519199486451705,0.7628356796378717,901,12,199,3,24,60,730,2,recurrence
1.1008017468302391,0.30281180990131323,4.001708144142137,0.884045949444313,901,13,199,3,24,60,730,2.5,recurrence
1.5268402546847064,0.5376390163438161,4.336071401921561,0.42679354529838087,901,17,199,5,24,60,730,3,recurrence
1.483865312455615,0.5754197444007297,3.8265219206235632,0.41419039552733905,901,21,199,6,24,60,730,4,recurrence
1.393162544111771,0.544844364350471,3.562305130254587,0.4887913061502366,901,22,199,6,24,60,730,5,recurrence
0.8463012390133867,0.4628540269982775,1.5474118088601156,0.587810143048325,1067,69,230,13,24,62,0,All,recurrence
0.8449379313399591,0.3711265635822828,1.9236567194920433,0.6881214310506499,1067,37,230,7,24,62,0,1,recurrence
0.7916751029674569,0.34943257103285014,1.7936206313166292,0.5755848966461108,1067,39,230,7,24,62,0,1.5,recurrence
0.6648747696121557,0.29691053585098887,1.4888608044837923,0.32103515194106447,1067,45,230,7,24,62,0,2,recurrence
0.7210303967341857,0.3375006373799059,1.5403965961387251,0.39839497727642914,1067,48,230,8,24,62,0,2.5,recurrence
0.9018726825423126,0.4510139671391937,1.8034349150545044,0.7701941150281243,1067,50,230,10,24,62,0,3,recurrence
0.7695872170850939,0.38888052268406154,1.5229985822199519,0.452029759549588,1067,57,230,10,24,62,0,4,recurrence
0.8700750437538798,0.4633589233516508,1.633788718877855,0.6650596938733271,1067,62,230,12,24,62,0,5,recurrence
0.9613991785234367,0.4790066355822952,1.9295941053967773,0.9118148814583,1042,48,226,10,24,62,90,All,recurrence
1.120989306254987,0.3654865586750529,3.4382031155768744,0.8416848633006598,1042,17,226,4,24,62,90,1,recurrence
0.804558194771522,0.27227716900190985,2.3774078860408228,0.6940327267460443,1042,22,226,4,24,62,90,1.5,recurrence
0.9019353175735062,0.33849381297664544,2.403256088886175,0.8364650746189027,1042,25,226,5,24,62,90,2,recurrence
0.9826279950681674,0.3984157482084291,2.423492999545189,0.9696484339465673,1042,28,226,6,24,62,90,2.5,recurrence
1.0514480944203861,0.45303413692474637,2.440308588586346,0.9070284352424629,1042,31,226,7,24,62,90,3,recurrence
0.8435479428169756,0.3705129178569642,1.9205082941411855,0.6852394010205556,1042,37,226,7,24,62,90,4,recurrence
0.9905806739400363,0.4739949797866971,2.0701697558591654,0.9799229286905486,1042,42,226,9,24,62,90,5,recurrence
0.8895116110728465,0.410821037104104,1.9259746575073986,0.7664218287734964,1033,41,224,8,24,62,180,All,recurrence
0.8117806439694306,0.1753675444850172,3.7577524156969937,0.789683813875896,1033,11,224,2,24,62,180,1,recurrence
0.48028935042631477,0.10982673524071633,2.100379835814437,0.3299635748439892,1033,17,224,2,24,62,180,1.5,recurrence
0.6346209290070955,0.185971386831927,2.165621983008664,0.46776489979972546,1033,20,224,3,24,62,180,2,recurrence
1.0585459073496575,0.3905212790978713,2.8692916313169405,0.910955731037678,1033,22,224,5,24,62,180,2.5,recurrence
0.8595763079303583,0.3241150457710312,2.2796579140517808,0.7610692767039349,1033,26,224,5,24,62,180,3,recurrence
0.7241006962300925,0.27718988000103856,1.891561907956164,0.509931497482619,1033,30,224,5,24,62,180,4,recurrence
0.9102539915638189,0.3975893680592657,2.083965004402123,0.8239206107260305,1033,35,224,7,24,62,180,5,recurrence
0.8512073111763734,0.35027474956158544,2.068530168123695,0.7221363852427853,994,32,217,6,24,62,365,All,recurrence
3.930370355358775e-14,0.0,inf,0.9999926733830604,994,8,217,0,24,62,365,1,recurrence
0.3553787435317458,0.0454908255623963,2.7762532289279833,0.3239265503073794,994,11,217,1,24,62,365,1.5,recurrence
1.0706039820001654,0.29463164742753695,3.890257194982798,0.9174579656639147,994,13,217,3,24,62,365,2,recurrence
0.771854625543564,0.22179795396791957,2.686046252073023,0.6839969191130311,994,17,217,3,24,62,365,2.5,recurrence
0.6380818827808015,0.18697655657680587,2.177537636734928,0.4731226951453785,994,20,217,3,24,62,365,3,recurrence
0.9088207191901273,0.34104958557665127,2.4218035574877597,0.8483755933917193,994,25,217,5,24,62,365,4,recurrence
0.9562067627023971,0.3892773466080242,2.3487916289114756,0.9221972585136753,994,29,217,6,24,62,365,5,recurrence
1.2507719485941082,0.49624551287937535,3.1525332255652576,0.6352035097496989,902,24,199,6,24,62,730,All,recurrence
5.392669286870119,0.9007687718963923,32.28451401165716,0.0649591504923548,902,5,199,3,24,62,730,1,recurrence
1.8364046036569928,0.4591456649377185,7.344906259302368,0.3901163511688984,902,9,199,3,24,62,730,1.5,recurrence
1.2266070203833956,0.3319584828283271,4.532388416872965,0.7593760311482438,902,12,199,3,24,62,730,2,recurrence
1.1044226860935544,0.3038397579885033,4.01444984564612,0.8801007983477386,902,13,199,3,24,62,730,2.5,recurrence
1.5338680625035623,0.5401854693763514,4.355450797084014,0.42173417903757016,902,17,199,5,24,62,730,3,recurrence
1.488607978680802,0.5773169486183664,3.8383659435174367,0.4103763684296169,902,21,199,6,24,62,730,4,recurrence
1.3973615635763343,0.546538875054271,3.5726998178612708,0.4848103494491147,902,22,199,6,24,62,730,5,recurrence
0.8463012390133867,0.4628540269982775,1.5474118088601156,0.587810143048325,1067,69,230,13,24,64,0,All,recurrence
0.8449379313399591,0.3711265635822828,1.9236567194920433,0.6881214310506499,1067,37,230,7,24,64,0,1,recurrence
0.7916751029674569,0.34943257103285014,1.7936206313166292,0.5755848966461108,1067,39,230,7,24,64,0,1.5,recurrence
0.6648747696121557,0.29691053585098887,1.4888608044837923,0.32103515194106447,1067,45,230,7,24,64,0,2,recurrence
0.7210303967341857,0.3375006373799059,1.5403965961387251,0.39839497727642914,1067,48,230,8,24,64,0,2.5,recurrence
0.9018726825423126,0.4510139671391937,1.8034349150545044,0.7701941150281243,1067,50,230,10,24,64,0,3,recurrence
0.7695872170850939,0.38888052268406154,1.5229985822199519,0.452029759549588,1067,57,230,10,24,64,0,4,recurrence
0.8700750437538798,0.4633589233516508,1.633788718877855,0.6650596938733271,1067,62,230,12,24,64,0,5,recurrence
0.9613991785234367,0.4790066355822952,1.9295941053967773,0.9118148814583,1042,48,226,10,24,64,90,All,recurrence
1.120989306254987,0.3654865586750529,3.4382031155768744,0.8416848633006598,1042,17,226,4,24,64,90,1,recurrence
0.804558194771522,0.27227716900190985,2.3774078860408228,0.6940327267460443,1042,22,226,4,24,64,90,1.5,recurrence
0.9019353175735062,0.33849381297664544,2.403256088886175,0.8364650746189027,1042,25,226,5,24,64,90,2,recurrence
0.9826279950681674,0.3984157482084291,2.423492999545189,0.9696484339465673,1042,28,226,6,24,64,90,2.5,recurrence
1.0514480944203861,0.45303413692474637,2.440308588586346,0.9070284352424629,1042,31,226,7,24,64,90,3,recurrence
0.8435479428169756,0.3705129178569642,1.9205082941411855,0.6852394010205556,1042,37,226,7,24,64,90,4,recurrence
0.9905806739400363,0.4739949797866971,2.0701697558591654,0.9799229286905486,1042,42,226,9,24,64,90,5,recurrence
0.8895116110728465,0.410821037104104,1.9259746575073986,0.7664218287734964,1033,41,224,8,24,64,180,All,recurrence
0.8117806439694306,0.1753675444850172,3.7577524156969937,0.789683813875896,1033,11,224,2,24,64,180,1,recurrence
0.48028935042631477,0.10982673524071633,2.100379835814437,0.3299635748439892,1033,17,224,2,24,64,180,1.5,recurrence
0.6346209290070955,0.185971386831927,2.165621983008664,0.46776489979972546,1033,20,224,3,24,64,180,2,recurrence
1.0585459073496575,0.3905212790978713,2.8692916313169405,0.910955731037678,1033,22,224,5,24,64,180,2.5,recurrence
0.8595763079303583,0.3241150457710312,2.2796579140517808,0.7610692767039349,1033,26,224,5,24,64,180,3,recurrence
0.7241006962300925,0.27718988000103856,1.891561907956164,0.509931497482619,1033,30,224,5,24,64,180,4,recurrence
0.9102539915638189,0.3975893680592657,2.083965004402123,0.8239206107260305,1033,35,224,7,24,64,180,5,recurrence
0.8512073111763734,0.35027474956158544,2.068530168123695,0.7221363852427853,994,32,217,6,24,64,365,All,recurrence
3.930370355358775e-14,0.0,inf,0.9999926733830604,994,8,217,0,24,64,365,1,recurrence
0.3553787435317458,0.0454908255623963,2.7762532289279833,0.3239265503073794,994,11,217,1,24,64,365,1.5,recurrence
1.0706039820001654,0.29463164742753695,3.890257194982798,0.9174579656639147,994,13,217,3,24,64,365,2,recurrence
0.771854625543564,0.22179795396791957,2.686046252073023,0.6839969191130311,994,17,217,3,24,64,365,2.5,recurrence
0.6380818827808015,0.18697655657680587,2.177537636734928,0.4731226951453785,994,20,217,3,24,64,365,3,recurrence
0.9088207191901273,0.34104958557665127,2.4218035574877597,0.8483755933917193,994,25,217,5,24,64,365,4,recurrence
0.9562067627023971,0.3892773466080242,2.3487916289114756,0.9221972585136753,994,29,217,6,24,64,365,5,recurrence
1.2507719485941082,0.49624551287937535,3.1525332255652576,0.6352035097496989,902,24,199,6,24,64,730,All,recurrence
5.392669286870119,0.9007687718963923,32.28451401165716,0.0649591504923548,902,5,199,3,24,64,730,1,recurrence
1.8364046036569928,0.4591456649377185,7.344906259302368,0.3901163511688984,902,9,199,3,24,64,730,1.5,recurrence
1.2266070203833956,0.3319584828283271,4.532388416872965,0.7593760311482438,902,12,199,3,24,64,730,2,recurrence
1.1044226860935544,0.3038397579885033,4.01444984564612,0.8801007983477386,902,13,199,3,24,64,730,2.5,recurrence
1.5338680625035623,0.5401854693763514,4.355450797084014,0.42173417903757016,902,17,199,5,24,64,730,3,recurrence
1.488607978680802,0.5773169486183664,3.8383659435174367,0.4103763684296169,902,21,199,6,24,64,730,4,recurrence
1.3973615635763343,0.546538875054271,3.5726998178612708,0.4848103494491147,902,22,199,6,24,64,730,5,recurrence
0.561412509204495,0.23864887243221936,1.3207018423303265,0.18594050080079438,808,48,164,6,26,44,0,All,recurrence
0.36860384147321706,0.08642598638732758,1.5720826296375903,0.17744577782519688,808,23,164,2,26,44,0,1,recurrence
0.351627618889138,0.08268237736932314,1.49538494537191,0.1570175385636461,808,24,164,2,26,44,0,1.5,recurrence
0.296680303297753,0.07041452547431598,1.250014848100512,0.09774363813853655,808,28,164,2,26,44,0,2,recurrence
0.2754885259302851,0.06562553285487115,1.1564695114488206,0.07817319992997016,808,30,164,2,26,44,0,2.5,recurrence
0.5526053772941506,0.19382642375879203,1.575495730109702,0.26717518868005496,808,32,164,4,26,44,0,3,recurrence
0.45868086939476094,0.16276063224478893,1.292623019750341,0.14036418227297298,808,38,164,4,26,44,0,4,recurrence
0.5294934713367203,0.20809502462091461,1.347285148690827,0.18207117215845592,808,42,164,5,26,44,0,5,recurrence
0.6789606345449692,0.26279388478186516,1.754179111299926,0.42399037213472024,792,34,163,5,26,44,90,All,recurrence
0.477731600845931,0.05974879418613157,3.819783906196225,0.4861427767511288,792,9,163,1,26,44,90,1,recurrence
0.3472386096958593,0.04482906509736293,2.6896535049669397,0.31119831425585653,792,12,163,1,26,44,90,1.5,recurrence
0.29325535706682415,0.03836140746112639,2.241802638121072,0.23717131789859758,792,14,163,1,26,44,90,2,recurrence
0.5109414489260119,0.11683938403998732,2.2343592990978656,0.3723802673230978,792,17,163,2,26,44,90,2.5,recurrence
0.6816590471271987,0.199753399121506,2.326163452406222,0.5405779830062979,792,20,163,3,26,44,90,3,recurrence
0.5325296280740511,0.15937741049116602,1.779347549334201,0.3059478155292532,792,25,163,3,26,44,90,4,recurrence
0.6538531403446817,0.2268503726402495,1.884607568252006,0.4314820103181639,792,28,163,4,26,44,90,5,recurrence
0.7592093663869499,0.2915029937886731,1.9773342788634887,0.5727114182019519,788,31,163,5,26,44,180,All,recurrence
0.6369609429330325,0.07667892971489243,5.291143790486944,0.676253821788276,788,7,163,1,26,44,180,1,recurrence
0.3806252383890326,0.04872262267422854,2.9734764704146093,0.35705837915356575,788,11,163,1,26,44,180,1.5,recurrence
0.3178694106113584,0.04133055452543527,2.4447037636582074,0.2708321906116765,788,13,163,1,26,44,180,2,recurrence
0.9609364611243499,0.27115450040583344,3.4054344697806975,0.9507790456247289,788,15,163,3,26,44,180,2.5,recurrence
0.7286281611725562,0.21228990770676273,2.500820707817323,0.6148417975942587,788,19,163,3,26,44,180,3,recurrence
0.6181597531626656,0.1829100741647453,2.089122111917983,0.4388161446036968,788,22,163,3,26,44,180,4,recurrence
0.7492755988166561,0.25717501933521203,2.1830033275910425,0.5967634633909482,788,25,163,4,26,44,180,5,recurrence
0.758498002914688,0.26032204913900575,2.21002877907727,0.6124321483703563,760,25,158,4,26,44,365,All,recurrence
inf,,,,760,5,158,0,26,44,365,1,recurrence
4.0745944672474165e-10,0.0,inf,0.9995281425772725,760,7,158,0,26,44,365,1.5,recurrence
